"Topic","Sentiment","TweetId","TweetDate","TweetText"
"b'apple'","b'negative'","b'126334597431697408'","b'Tue Oct 18 16:31:29 +0000 2011'","b'@APPLE Wow @MOTOROLA Just crushed your dreams....'"
"b'apple'","b'negative'","b'126331327271284736'","b'Tue Oct 18 16:18:30 +0000 2011'","b'Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR'"
"b'apple'","b'negative'","b'126327808803880960'","b'Tue Oct 18 16:04:31 +0000 2011'","b""@apple, \nNo, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"""
"b'apple'","b'negative'","b'126324573384871936'","b'Tue Oct 18 15:51:39 +0000 2011'","b""@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?"""
"b'apple'","b'negative'","b'126324389741473792'","b'Tue Oct 18 15:50:56 +0000 2011'","b'@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T'"
"b'apple'","b'negative'","b'126324077513293824'","b'Tue Oct 18 15:49:41 +0000 2011'","b'Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii'"
"b'apple'","b'negative'","b'126321169468100609'","b'Tue Oct 18 15:38:08 +0000 2011'","b'@apple why is my iPhone battery so crappy #fail'"
"b'apple'","b'negative'","b'126320033369563138'","b'Tue Oct 18 15:33:37 +0000 2011'","b'My @Apple @macbook keyboard will not type :('"
"b'apple'","b'negative'","b'126310645443461121'","b'Tue Oct 18 14:56:19 +0000 2011'","b""Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"""
"b'apple'","b'negative'","b'126309616391950336'","b'Tue Oct 18 14:52:13 +0000 2011'","b'@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world'"
"b'apple'","b'negative'","b'126307071984545793'","b'Tue Oct 18 14:42:07 +0000 2011'","b'I hate my @apple computer.  Thats 3500 dollars down the drain.'"
"b'apple'","b'negative'","b'126302386644975616'","b'Tue Oct 18 14:23:30 +0000 2011'","b'@apple my iPhone is charging very slowly!!!!!'"
"b'apple'","b'negative'","b'126297326565330944'","b'Tue Oct 18 14:03:23 +0000 2011'","b""@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"""
"b'apple'","b'negative'","b'126292335540699136'","b'Tue Oct 18 13:43:33 +0000 2011'","b'@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.'"
"b'apple'","b'negative'","b'126286814578348032'","b'Tue Oct 18 13:21:37 +0000 2011'","b'One would think the voice recognition on the @apple tech support line would work a little better.'"
"b'apple'","b'negative'","b'126283602571964416'","b'Tue Oct 18 13:08:51 +0000 2011'","b""@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"""
"b'apple'","b'negative'","b'126281019476291585'","b'Tue Oct 18 12:58:35 +0000 2011'","b'@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.'"
"b'apple'","b'negative'","b'126280555980529664'","b'Tue Oct 18 12:56:45 +0000 2011'","b'@AsimRang @apple @umber the desktop app is wack though'"
"b'apple'","b'negative'","b'126279811151831042'","b'Tue Oct 18 12:53:47 +0000 2011'","b'I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm'"
"b'apple'","b'negative'","b'126257645282799616'","b'Tue Oct 18 11:25:43 +0000 2011'","b""Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #"""
"b'apple'","b'negative'","b'126251052667375616'","b'Tue Oct 18 10:59:31 +0000 2011'","b'#DontBeMadAtMeBecause #Android is by far better than @Apple'"
"b'apple'","b'negative'","b'126247557339947008'","b'Tue Oct 18 10:45:37 +0000 2011'","b'@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.'"
"b'apple'","b'negative'","b'126243680129523712'","b'Tue Oct 18 10:30:14 +0000 2011'","b'@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt'"
"b'apple'","b'negative'","b'126240605419487232'","b'Tue Oct 18 10:18:00 +0000 2011'","b'Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.'"
"b'apple'","b'negative'","b'126238223537152001'","b'Tue Oct 18 10:08:32 +0000 2011'","b'Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!'"
"b'apple'","b'negative'","b'126221894126022656'","b'Tue Oct 18 09:03:39 +0000 2011'","b""Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???"""
"b'apple'","b'negative'","b'126189036644728832'","b'Tue Oct 18 06:53:05 +0000 2011'","b'fuck u @apple'"
"b'apple'","b'negative'","b'126188946974720000'","b'Tue Oct 18 06:52:44 +0000 2011'","b'oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it'"
"b'apple'","b'negative'","b'126188717902802944'","b'Tue Oct 18 06:51:49 +0000 2011'","b'why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple'"
"b'apple'","b'negative'","b'126188686453907457'","b'Tue Oct 18 06:51:41 +0000 2011'","b'. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed'"
"b'apple'","b'negative'","b'126167083334643713'","b'Tue Oct 18 05:25:51 +0000 2011'","b'Like @apple da fuck is this shit?  http://t.co/nb4DHlSg'"
"b'apple'","b'negative'","b'126163250172801024'","b'Tue Oct 18 05:10:37 +0000 2011'","b'Damn it @Apple!! Whatchu done to my phone??'"
"b'apple'","b'negative'","b'126158846375903233'","b'Tue Oct 18 04:53:07 +0000 2011'","b'Samsung seeks iPhone 4S ban in Japan and Australia\nPatent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk'"
"b'apple'","b'negative'","b'126155291288023040'","b'Tue Oct 18 04:38:59 +0000 2011'","b'@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail'"
"b'apple'","b'negative'","b'126153311521996800'","b'Tue Oct 18 04:31:07 +0000 2011'","b'@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??'"
"b'apple'","b'negative'","b'126150581558591488'","b'Tue Oct 18 04:20:17 +0000 2011'","b'@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing'"
"b'apple'","b'negative'","b'126143926523539457'","b'Tue Oct 18 03:53:50 +0000 2011'","b'@albertmal88 remember @apple is evil. #icloud entering the #dropbox market'"
"b'apple'","b'negative'","b'126141380409036800'","b'Tue Oct 18 03:43:43 +0000 2011'","b'I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple'"
"b'apple'","b'negative'","b'126141077131497472'","b'Tue Oct 18 03:42:31 +0000 2011'","b'9% now on my second full charge of the day. Pissed @Apple'"
"b'apple'","b'negative'","b'126132919117938689'","b'Tue Oct 18 03:10:06 +0000 2011'","b'RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!'"
"b'apple'","b'negative'","b'126131535211536384'","b'Tue Oct 18 03:04:36 +0000 2011'","b""I'm wit chu!! \xe2\x80\x9c@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!\xe2\x80\x9d"""
"b'apple'","b'negative'","b'126129582326816769'","b'Tue Oct 18 02:56:50 +0000 2011'","b""iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use."""
"b'apple'","b'negative'","b'126128599030956032'","b'Tue Oct 18 02:52:56 +0000 2011'","b'De\xc3\xa1r iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs'"
"b'apple'","b'negative'","b'126127465155403777'","b'Tue Oct 18 02:48:25 +0000 2011'","b'i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple'"
"b'apple'","b'negative'","b'126118222746497025'","b'Tue Oct 18 02:11:42 +0000 2011'","b'Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!'"
"b'apple'","b'negative'","b'126106964420857857'","b'Tue Oct 18 01:26:57 +0000 2011'","b'@apple u guys are gay'"
"b'apple'","b'negative'","b'126099775417364480'","b'Tue Oct 18 00:58:23 +0000 2011'","b'Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo'"
"b'apple'","b'negative'","b'126096173198082048'","b'Tue Oct 18 00:44:05 +0000 2011'","b'none of my apps work after the new ios from @apple. what do i do?!?'"
"b'apple'","b'negative'","b'126094194312876032'","b'Tue Oct 18 00:36:13 +0000 2011'","b'Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone'"
"b'apple'","b'negative'","b'126089287660863488'","b'Tue Oct 18 00:16:43 +0000 2011'","b""@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!"""
"b'apple'","b'negative'","b'126088404084588546'","b'Tue Oct 18 00:13:12 +0000 2011'","b'@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.'"
"b'apple'","b'negative'","b'126085893353250816'","b'Tue Oct 18 00:03:14 +0000 2011'","b'@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never'"
"b'apple'","b'negative'","b'126084068298334208'","b'Mon Oct 17 23:55:59 +0000 2011'","b""@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"""
"b'apple'","b'negative'","b'126079672386723840'","b'Mon Oct 17 23:38:31 +0000 2011'","b""Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."""
"b'apple'","b'negative'","b'126075115686465536'","b'Mon Oct 17 23:20:24 +0000 2011'","b'Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6'"
"b'apple'","b'negative'","b'126073520504569858'","b'Mon Oct 17 23:14:04 +0000 2011'","b'@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg'"
"b'apple'","b'negative'","b'126068917012668416'","b'Mon Oct 17 22:55:46 +0000 2011'","b'What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.'"
"b'apple'","b'negative'","b'126063215842037760'","b'Mon Oct 17 22:33:07 +0000 2011'","b'Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh'"
"b'apple'","b'negative'","b'126054048972537856'","b'Mon Oct 17 21:56:41 +0000 2011'","b'Where is my iPhone!?!?!?!\n@apple'"
"b'apple'","b'negative'","b'126053722966069248'","b'Mon Oct 17 21:55:24 +0000 2011'","b'@apple battery life suck on iOS 5'"
"b'apple'","b'negative'","b'126050114518261760'","b'Mon Oct 17 21:41:03 +0000 2011'","b'An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.'"
"b'apple'","b'negative'","b'126044756320075776'","b'Mon Oct 17 21:19:46 +0000 2011'","b""@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?"""
"b'apple'","b'negative'","b'126044425964109824'","b'Mon Oct 17 21:18:27 +0000 2011'","b""Hey @apple why can't I share a reminder list from my iPhone?\nAlso why can't I login to the iCloud webpage to modify sharing from my phone?"""
"b'apple'","b'negative'","b'126037831301869568'","b'Mon Oct 17 20:52:15 +0000 2011'","b'Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade'"
"b'apple'","b'negative'","b'126034507475337216'","b'Mon Oct 17 20:39:02 +0000 2011'","b""Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"""
"b'apple'","b'negative'","b'126031969166434304'","b'Mon Oct 17 20:28:57 +0000 2011'","b'GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.'"
"b'apple'","b'negative'","b'126030936084189184'","b'Mon Oct 17 20:24:51 +0000 2011'","b'Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread'"
"b'apple'","b'negative'","b'126029733325582336'","b'Mon Oct 17 20:20:04 +0000 2011'","b'\xe2\x80\x9c@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.\xe2\x80\x9d &lt;&lt; check Settings: 8 times more App usage in iOS 5'"
"b'apple'","b'negative'","b'126021108641181696'","b'Mon Oct 17 19:45:48 +0000 2011'","b'As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad'"
"b'apple'","b'negative'","b'126018120983904256'","b'Mon Oct 17 19:33:56 +0000 2011'","b""I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN"""
"b'apple'","b'negative'","b'126016585348558848'","b'Mon Oct 17 19:27:49 +0000 2011'","b'\xe2\x80\x9c@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.\xe2\x80\x9d in NZ?'"
"b'apple'","b'negative'","b'126014999444467712'","b'Mon Oct 17 19:21:31 +0000 2011'","b'I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.'"
"b'apple'","b'negative'","b'126012822936231936'","b'Mon Oct 17 19:12:52 +0000 2011'","b'Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall'"
"b'apple'","b'negative'","b'126008913400303616'","b'Mon Oct 17 18:57:20 +0000 2011'","b'RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.'"
"b'apple'","b'negative'","b'126006966312108032'","b'Mon Oct 17 18:49:36 +0000 2011'","b'Updating to IOS5 with my regular iphone4 just made it slower and messed up.. @apple give me a free 4S and we can call it even, thanks'"
"b'apple'","b'negative'","b'126006116168642560'","b'Mon Oct 17 18:46:13 +0000 2011'","b'@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless'"
"b'apple'","b'negative'","b'126003967552524288'","b'Mon Oct 17 18:37:41 +0000 2011'","b'Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple'"
"b'apple'","b'negative'","b'126001775626031105'","b'Mon Oct 17 18:28:58 +0000 2011'","b""should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience"""
"b'apple'","b'negative'","b'126001635162992640'","b'Mon Oct 17 18:28:25 +0000 2011'","b'Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL'"
"b'apple'","b'negative'","b'125999655011098624'","b'Mon Oct 17 18:20:33 +0000 2011'","b""RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ..."""
"b'apple'","b'negative'","b'125996379913986048'","b'Mon Oct 17 18:07:32 +0000 2011'","b'@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx'"
"b'apple'","b'negative'","b'125995264325599233'","b'Mon Oct 17 18:03:06 +0000 2011'","b'""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?'"
"b'apple'","b'negative'","b'125994965183635456'","b'Mon Oct 17 18:01:55 +0000 2011'","b""@Apple unhappy again with service/product quality. Won't buy @Apple again."""
"b'apple'","b'negative'","b'125994596336533504'","b'Mon Oct 17 18:00:27 +0000 2011'","b'Lies @apple. the battery on this new iPhone4S is definitely not any better.'"
"b'apple'","b'negative'","b'125989051101741056'","b'Mon Oct 17 17:38:25 +0000 2011'","b'\xe2\x80\x9c@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?\xe2\x80\x9d'"
